BUSINESS_UNIT,JOURNAL_ID,JOURNAL_DATE,FISCAL_YEAR,ACCOUNTING_PERIOD,PROJECT_ID,ACTIVITY_ID,AWARD_ID,FUND_CODE,DEPTID,PROGRAM_CODE,ACCOUNT,ACCOUNT_DESCR,TRANSACTION_SOURCE,SOURCE_DOCUMENT_ID,VENDOR_EMPLOYEE_ID,VENDOR_EMPLOYEE_NAME,TRANSACTION_DESCR,AMOUNT
UNIV1,JR250800360,8/27/25,2026,2,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2508001606,V200018,Research Participant Services,Glassware and sample preparation supplies,32.82
UNIV1,JR250800367,8/27/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2508004181,E100005,Jordan Ellis,Employer fringe benefit allocation,148.37
UNIV1,JR250800380,8/27/25,2026,2,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2508004334,E100071,Cameron Kim,Laboratory technician payroll,3210.18
UNIV1,JR250800383,8/27/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531200,Computing and Office Supplies,AP,VCH2508001709,V200015,Coastal State University Research,General project supplies,130.64
UNIV1,JR250800394,8/27/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,541100,Domestic Travel,TRV,EXP2508000301,V200014,Midwest University Subaward Office,Domestic conference travel,144.89
UNIV1,JR250800405,8/27/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2508004624,E100137,Hayden Owens,Faculty effort charge,6005.39
UNIV1,JR250800412,8/27/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,551100,Subaward Expenditures,AP,VCH2508001822,V200013,Greenline Environmental Testing,Subrecipient cost reimbursement,115253.44
UNIV1,JR250800417,8/27/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508004757,E100161,Logan Turner,Graduate research assistant stipend,775.95
UNIV1,JR250800419,8/27/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,531100,Laboratory Supplies,AP,VCH2508001849,V200003,Delta Research Instruments LLC,Reagents and consumable laboratory supplies,851.13
UNIV1,JR250800426,8/27/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,531100,Laboratory Supplies,AP,VCH2508001872,V200015,Coastal State University Research,Field sampling consumables,87.28
UNIV1,JR250800427,8/27/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,531100,Laboratory Supplies,AP,VCH2508001882,V200020,Advanced Sensor Technologies Inc,Glassware and sample preparation supplies,1826.38
UNIV1,JR250800439,8/27/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2508005020,E100155,Jordan Harris,Research scientist payroll,6386.3
UNIV1,JR250800447,8/27/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12010,RDSCI,533100,Software and Cloud Services,AP,VCH2508001976,V200008,University Core Imaging Center,Research software license,1520.47
UNIV1,JR250800452,8/27/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508005167,E100114,Taylor Lewis,Graduate assistant payroll,1879.66
UNIV1,JR250800456,8/27/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508005214,E100113,Rowan Foster,Graduate assistant payroll,2490.17
UNIV1,JR250800486,8/27/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508005551,E100166,Riley Walker,Graduate research assistant stipend,988.7
UNIV1,JR250800497,8/27/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508005679,E100084,Emerson Chen,Doctoral research appointment,1618.94
UNIV1,JR250800518,8/27/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2508005911,E100140,Taylor Foster,Payroll fringe charge,1440.04
UNIV1,JR250800538,8/27/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2508006130,E100008,Taylor Gupta,Postdoctoral researcher payroll,5683.61
UNIV1,JR250800539,8/27/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508006149,E100050,Casey Adams,Graduate assistant payroll,1217.67
UNIV1,JR250800541,8/27/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2508006165,E100122,Avery Johnson,Laboratory technician payroll,5294.91
UNIV1,JR250800026,8/28/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D90015,RDSCI,531100,Laboratory Supplies,AP,VCH2508000106,V200018,Research Participant Services,Field sampling consumables,339.53
UNIV1,JR250800065,8/28/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,541100,Domestic Travel,TRV,EXP2508000049,V200015,Coastal State University Research,Project collaboration travel,244.9
UNIV1,JR250800088,8/28/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,552100,Consultant Services,AP,VCH2508000391,V200010,Data Harbor Cloud Systems,Research methodology consulting,1314.53
UNIV1,JR250800101,8/28/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508001146,E100092,Hayden Walker,Graduate assistant payroll,1650.33
UNIV1,JR250800117,8/28/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2508001314,E100088,Drew Johnson,Research scientist payroll,3612.61
UNIV1,JR250800119,8/28/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508001340,E100094,Quinn Johnson,Graduate assistant payroll,2555.34
UNIV1,JR250800148,8/28/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2508001667,E100095,Sage Singh,Research scientist payroll,3624.92
UNIV1,JR250800173,8/28/25,2026,2,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508001943,E100031,Reese Nguyen,Graduate research assistant stipend,2713.63
UNIV1,JR250800182,8/28/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,514000,Temporary Wages,PAY,PAY2508002051,E100133,Blake Owens,Hourly research assistant wages,851.66
UNIV1,JR250800229,8/28/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,552100,Consultant Services,AP,VCH2508001029,V200011,Genome Analytics Partners,External statistical consulting,2311
UNIV1,JR250800245,8/28/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,514000,Temporary Wages,PAY,PAY2508002770,E100049,Quinn Martinez,Temporary field staff wages,285.57
UNIV1,JR250800256,8/28/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508002917,E100176,Emerson Singh,Doctoral research appointment,1866.06
UNIV1,JR250800320,8/28/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,514000,Temporary Wages,PAY,PAY2508003650,E100056,Morgan Martinez,Temporary field staff wages,343.67
UNIV1,JR250800371,8/28/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,514000,Temporary Wages,PAY,PAY2508004232,E100179,Skyler Patel,Hourly research assistant wages,1095.18
UNIV1,JR250800374,8/28/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,561100,Core Facility Charges,INT,JRN2508000205,V200001,Apex Scientific Supply LLC,High-performance computing recharge,7240.36
UNIV1,JR250800393,8/28/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2508004479,E100073,Parker Bennett,Laboratory technician payroll,4923.76
UNIV1,JR250800402,8/28/25,2026,2,PRJ-250417-02,INDIRECT,AWD-FED-25-00417,52010,D90015,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2508000303,V200016,Vector Consulting Associates,Indirect cost assessment,2092.72
UNIV1,JR250800459,8/28/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,561100,Core Facility Charges,INT,JRN2508000275,V200014,Midwest University Subaward Office,Microscopy core facility usage,728.81
UNIV1,JR250800463,8/28/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,532100,Scientific Equipment,AP,VCH2508002050,V200004,Bayou Chemical and Glass Co,Scientific instrument acquisition,8149.36
UNIV1,JR250800475,8/28/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,514000,Temporary Wages,PAY,PAY2508005422,E100138,Blake Ibrahim,Temporary field staff wages,152.66
UNIV1,JR250800481,8/28/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2508005491,E100143,Finley Kim,Summer research salary,6394.77
UNIV1,JR250800489,8/28/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,561100,Core Facility Charges,INT,JRN2508000302,V200012,Academic Conference Network,Microscopy core facility usage,1669.15
UNIV1,JR250800519,8/28/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508005924,E100061,Alex Lewis,Graduate research assistant stipend,2970
UNIV1,JR250800004,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,571100,Publication and Dissemination,AP,VCH2508000017,V200009,Precision Field Equipment LLC,Scientific poster printing,276.58
UNIV1,JR250800011,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2508000097,E100143,Finley Kim,Faculty effort charge,4873.31
UNIV1,JR250800030,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,531100,Laboratory Supplies,AP,VCH2508000127,V200017,Campus Central Stores,Reagents and consumable laboratory supplies,62.04
UNIV1,JR250800033,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,512000,Research Staff Salaries,PAY,PAY2508000374,E100155,Jordan Harris,Research scientist payroll,3130.18
UNIV1,JR250800035,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,511000,Faculty Salaries,PAY,PAY2508000396,E100059,Morgan Nguyen,Summer research salary,3229.32
UNIV1,JR250800044,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,533100,Software and Cloud Services,AP,VCH2508000192,V200014,Midwest University Subaward Office,Data analysis platform subscription,2714.83
UNIV1,JR250800052,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2508000592,E100102,Parker Walker,Payroll fringe charge,562.39
UNIV1,JR250800065,8/29/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,512000,Research Staff Salaries,PAY,PAY2508000729,E100006,Riley Johnson,Postdoctoral researcher payroll,2977.66
UNIV1,JR250800090,8/29/25,2026,2,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508001016,E100015,Cameron Walker,Doctoral research appointment,1203.54
UNIV1,JR250800115,8/29/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508001301,E100089,Alex Kim,Doctoral research appointment,3128.79
UNIV1,JR250800125,8/29/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508001409,E100043,Hayden Harris,Graduate research assistant stipend,2929.95
UNIV1,JR250800177,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,512000,Research Staff Salaries,PAY,PAY2508001991,E100129,Riley Kim,Research scientist payroll,5421.77
UNIV1,JR250800183,8/29/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508002058,E100108,Finley Walker,Doctoral research appointment,1178.5
UNIV1,JR250800198,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,541100,Domestic Travel,TRV,EXP2508000156,V200005,Quantum Compute Services Inc,Domestic conference travel,89.29
UNIV1,JR250800200,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2508002253,E100111,Morgan Walker,Laboratory technician payroll,7525.61
UNIV1,JR250800206,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,552100,Consultant Services,AP,VCH2508000929,V200018,Research Participant Services,External statistical consulting,1097.23
UNIV1,JR250800215,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,571100,Publication and Dissemination,AP,VCH2508000961,V200013,Greenline Environmental Testing,Scientific poster printing,232.82
UNIV1,JR250800259,8/29/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2508002960,E100028,Skyler Bennett,Employer fringe benefit allocation,509.86
UNIV1,JR250800269,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2508003063,E100043,Hayden Harris,Employer fringe benefit allocation,1020.42
UNIV1,JR250800296,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508003362,E100086,Riley Lewis,Doctoral research appointment,2331.55
UNIV1,JR250800311,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,521000,Fringe Benefits,PAY,PAY2508003543,E100076,Alex Ibrahim,Payroll fringe charge,818.04
UNIV1,JR250800318,8/29/25,2026,2,PRJ-250417-01,INDIRECT,AWD-FED-25-00417,52010,D13040,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2508000234,V200017,Campus Central Stores,Indirect cost assessment,2073.95
UNIV1,JR250800321,8/29/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,552100,Consultant Services,AP,VCH2508001432,V200006,Scholarly Publishing Group,Specialized technical consulting,1692.9
UNIV1,JR250800325,8/29/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,571100,Publication and Dissemination,AP,VCH2508001455,V200019,Open Access Journal Services,Open access publication fee,305.34
UNIV1,JR250800329,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,531100,Laboratory Supplies,AP,VCH2508001472,V200003,Delta Research Instruments LLC,Field sampling consumables,26.34
UNIV1,JR250800331,8/29/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,561100,Core Facility Charges,INT,JRN2508000179,V200002,Northstar Laboratory Products Inc,High-performance computing recharge,932.05
UNIV1,JR250800339,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,541100,Domestic Travel,TRV,EXP2508000265,V200015,Coastal State University Research,Field research travel,297.06
UNIV1,JR250800345,8/29/25,2026,2,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2508001543,V200014,Midwest University Subaward Office,Field sampling consumables,214.89
UNIV1,JR250800368,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,541100,Domestic Travel,TRV,EXP2508000279,V200005,Quantum Compute Services Inc,Domestic conference travel,3159.95
UNIV1,JR250800376,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508004292,E100003,Riley Singh,Graduate assistant payroll,1257.07
UNIV1,JR250800401,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2508004572,E100143,Finley Kim,Credit: faculty salary allocation,-2152.32
UNIV1,JR250800410,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508004682,E100091,Logan Adams,Graduate research assistant stipend,1068.19
UNIV1,JR250800419,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,531100,Laboratory Supplies,AP,VCH2508001847,V200009,Precision Field Equipment LLC,Field sampling consumables,3704.71
UNIV1,JR250800425,8/29/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508004860,E100065,Quinn Owens,Doctoral research appointment,1617.69
UNIV1,JR250800432,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,531100,Laboratory Supplies,AP,VCH2508001902,V200018,Research Participant Services,Glassware and sample preparation supplies,487.33
UNIV1,JR250800450,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508005140,E100143,Finley Kim,Graduate research assistant stipend,1539.15
UNIV1,JR250800476,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D90015,RDSCI,521000,Fringe Benefits,PAY,PAY2508005434,E100132,Reese Turner,Benefit pool assessment,3497.12
UNIV1,JR250800509,8/29/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,521000,Fringe Benefits,PAY,PAY2508005809,E100026,Skyler Kim,Benefit pool assessment,1197.96
UNIV1,JR250800529,8/29/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,541200,Foreign Travel,TRV,EXP2508000395,V200006,Scholarly Publishing Group,International collaborator meeting,7317.68
UNIV1,JR250800533,8/29/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,531200,Computing and Office Supplies,AP,VCH2508002356,V200010,Data Harbor Cloud Systems,General project supplies,580.02
UNIV1,JR250800017,8/30/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,512000,Research Staff Salaries,PAY,PAY2508000175,E100167,Morgan Owens,Laboratory technician payroll,3005.83
UNIV1,JR250800031,8/30/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,541100,Domestic Travel,TRV,EXP2508000024,V200016,Vector Consulting Associates,Domestic conference travel,1017.09
UNIV1,JR250800033,8/30/25,2026,2,PRJ-250417-05,ADMIN,AWD-FED-25-00417,52010,D13040,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508000375,E100117,Jordan Diaz,Doctoral research appointment,1165.52
UNIV1,JR250800046,8/30/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,511000,Faculty Salaries,PAY,PAY2508000524,E100160,Finley Martinez,Faculty salary allocation,5454.89
UNIV1,JR250800075,8/30/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2508000855,E100041,Parker Ellis,Faculty salary allocation,7110.44
UNIV1,JR250800084,8/30/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D13040,RDSCI,511000,Faculty Salaries,PAY,PAY2508000957,E100001,Casey Turner,Faculty salary allocation,2439.94
UNIV1,JR250800092,8/30/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,514000,Temporary Wages,PAY,PAY2508001044,E100017,Alex Martinez,Temporary field staff wages,906.79
UNIV1,JR250800135,8/30/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2508001520,E100100,Taylor Kim,Faculty effort charge,3561.71
UNIV1,JR250800170,8/30/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,531100,Laboratory Supplies,AP,VCH2508000763,V200006,Scholarly Publishing Group,Reagents and consumable laboratory supplies,2113.56
UNIV1,JR250800171,8/30/25,2026,2,PRJ-250417-02,RESEARCH,AWD-FED-25-00417,52010,D12020,RDSCI,533100,Software and Cloud Services,AP,VCH2508000767,V200001,Apex Scientific Supply LLC,Research software license,15997.99
UNIV1,JR250800192,8/30/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,521000,Fringe Benefits,PAY,PAY2508002169,E100052,Morgan Ellis,Benefit pool assessment,918.6
UNIV1,JR250800195,8/30/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,533100,Software and Cloud Services,AP,VCH2508000880,V200012,Academic Conference Network,Research software license,223.71
UNIV1,JR250800197,8/30/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,551100,Subaward Expenditures,AP,VCH2508000885,V200018,Research Participant Services,Subrecipient cost reimbursement,26304.69
UNIV1,JR250800210,8/30/25,2026,2,PRJ-250417-03,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508002368,E100133,Blake Owens,Graduate research assistant stipend,1291.07
UNIV1,JR250800243,8/30/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D12010,RDSCI,532100,Scientific Equipment,AP,VCH2508001090,V200015,Coastal State University Research,Laboratory equipment purchase,49856.64
UNIV1,JR250800251,8/30/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,512000,Research Staff Salaries,PAY,PAY2508002849,E100105,Rowan Harris,Postdoctoral researcher payroll,1669.1
UNIV1,JR250800254,8/30/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D13040,RDSCI,571100,Publication and Dissemination,AP,VCH2508001133,V200008,University Core Imaging Center,Research dissemination expense,217.37
UNIV1,JR250800276,8/30/25,2026,2,PRJ-250417-02,INDIRECT,AWD-FED-25-00417,52010,D14030,RDSCI,590100,Facilities and Administrative Costs,IDC,IDC2508000205,V200019,Open Access Journal Services,F&A cost distribution,508.48
UNIV1,JR250800294,8/30/25,2026,2,PRJ-250417-01,RESEARCH,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2508003348,E100052,Morgan Ellis,Faculty effort charge,9693.09
UNIV1,JR250800332,8/30/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D14030,RDSCI,511000,Faculty Salaries,PAY,PAY2508003781,E100020,Hayden Ibrahim,Faculty salary allocation,4394.02
UNIV1,JR250800340,8/30/25,2026,2,PRJ-250417-04,CORE,AWD-FED-25-00417,52010,D12020,RDSCI,513000,Graduate Assistant Salaries,PAY,PAY2508003866,E100111,Morgan Walker,Graduate research assistant stipend,2290.99
